scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
labeled-data,e3v813a-20220314T212458-213024_cropped,img0018.png,,,,,,,,,,,,,,,836.7917410285274,116.84988056341103,816.1992257214245,119.59554927102477,842.2830784437549,153.91640811619652,817.5720600752313,148.42507070096906,737.9476675544329,167.6447516542653,785.9968699376732,214.32111968369884,743.4390049696603,230.79513192938123
labeled-data,e3v813a-20220314T212458-213024_cropped,img0149.png,,,,,,,,,,,,,,,840.910244089948,289.8270091430767,882.095274704154,270.60732818978045,840.910244089948,252.7604815902912,869.7397655198922,250.01481288267746,894.450783888416,170.39042036187902,832.6732379671068,189.61010131517514,846.4015815051755,145.67940199335533
labeled-data,e3v813a-20220314T212458-213024_cropped,img0209.png,,,,,,,,,,,,,,,842.2830784437549,403.7722605090469,872.485434227506,372.19707037148885,824.4362318442656,355.72305812580635,854.6385876280167,347.48605200296515,913.6704648417121,310.41952445017967,827.1819005518794,274.72583125120104,865.6212624584716,240.4049724060294
labeled-data,e3v813a-20220314T212458-213024_cropped,img0256.png,,,,,,,,,,,,,,,813.4535570138107,549.292702012575,850.5200845665961,535.5643584745063,817.5720600752313,508.1076713983689,850.5200845665961,508.1076713983689,916.4161335493259,464.1769720765491,845.0287471513686,438.09311935421863,891.7051151808023,410.6364322780812
labeled-data,e3v813a-20220314T212458-213024_cropped,img0413.png,,,,,,,,,,,,,,,666.5602811564756,770.319032975481,710.4909804782956,775.8103703907085,696.7626369402267,731.8796710688887,721.4736553087505,744.2351802531505,812.0807226600039,714.0328244693994,758.5401828615359,671.4749595013864,810.707888306197,665.9836220861589
labeled-data,e3v813a-20220314T212458-213024_cropped,img0548.png,,,,,,,,,,,,,,,234.11745970731187,681.0847999780345,209.40644133878828,708.541487054172,254.70997501441497,715.4056588232063,229.99895664589127,731.8796710688887,197.05093215452638,795.0300513440047,258.82847807583556,785.4202108673567,240.9816314763462,829.3509101891764
labeled-data,e3v813a-20220314T212458-213024_cropped,img0711.png,,,,,,,,,,,,,,,265.6926498448699,255.50615029790492,224.5076192306638,295.31834655830414,267.06548419867676,317.283696219214,236.8631284149256,317.283696219214,195.6780978007195,341.9947145877377,264.319815491063,361.2143955410339,221.76195052305007,390.0439169709781
labeled-data,e3v813a-20220314T212458-213024_cropped,img0936.png,,,,,,,,,,,,,,,433.17844100930796,204.71127920705078,397.48474781032934,193.72860437659574,411.213091348398,245.89630982125686,386.5020729798744,225.30379451415388,305.5048461052691,236.2864693446087,337.080036242827,291.19984349688355,286.2851651519729,281.5900030202355
labeled-data,e3v813a-20220314T212458-213024_cropped,img1058.png,,,,,,,,,,,,,,,553.9878641443124,218.43962274511944,525.1583427143682,197.84710743801634,522.4126740067545,241.77780675983627,504.5658274072651,208.82978226847138,431.8056066555011,180.00026083852708,427.6871035940805,241.77780675983627,385.12923862606755,218.43962274511944
labeled-data,e3v813a-20220314T212458-213024_cropped,img1181.png,,,,,,,,,,,,,,,740.6933362620466,313.1651931577934,699.5083056478404,295.31834655830414,692.6441338788061,341.9947145877377,681.6614590483512,310.41952445017967,639.1035940803383,271.9801625435873,633.6122566651109,341.9947145877377,599.291397819939,310.41952445017967
labeled-data,e3v813a-20220314T212458-213024_cropped,img2165.png,,,,,,,,,,,,,,,,,525.1583427143682,203.3384448532439,556.7335328519262,188.23726696136828,548.496526729085,211.5754509760851,555.3606984981193,280.2171686664286,604.7827352351665,211.5754509760851,622.6295818346557,284.3356717278492
labeled-data,e3v813a-20220314T212458-213024_cropped,img2579.png,,,,,,,,,,,,,,,,,548.496526729085,214.32111968369884,592.4272260509047,199.2199417918232,574.5803794514154,226.67662886796063,575.9532138052223,291.19984349688355,632.239422311304,252.7604815902912,628.1209192498834,304.9281870349522
labeled-data,e3v813a-20220314T212458-213024_cropped,img3601.png,,,,,,,,,,,,,,,,,547.1236923752781,212.94828532989197,596.5457291123253,204.71127920705078,577.3260481590291,223.9309601603469,566.3433733285742,284.3356717278492,632.239422311304,255.50615029790492,624.0024161884628,314.53802751160026
labeled-data,e3v813a-20220314T212458-213024_cropped,img4258.png,,,,,,,,,,,,,,,,,562.2248702671536,232.1679662831881,593.8000604047115,207.4569479146645,586.9358886356772,232.1679662831881,582.8173855742566,289.8270091430767,644.5949314955658,241.77780675983627,644.5949314955658,310.41952445017967
labeled-data,e3v813a-20220314T212458-213024_cropped,img6963.png,,,,,,,,,,,,,,,,,573.2075450976085,230.79513192938123,600.6642321737459,207.4569479146645,596.5457291123253,240.4049724060294,596.5457291123253,295.31834655830414,658.3232750336344,251.38764723648433,648.7134345569864,320.02936492682784
labeled-data,e3v813a-20220314T212458-213024_cropped,img7687.png,,,,,,,,,,,,,,,,,567.7162076823811,247.26914417506373,593.8000604047115,212.94828532989197,592.4272260509047,237.65930369841556,606.1555695889733,295.31834655830414,663.8146124488619,250.01481288267746,647.3406002031795,333.7577084648965
labeled-data,e3v813a-20220314T212458-213024_cropped,img7985.png,,,,,,,,,,,,,,,,,582.8173855742566,241.77780675983627,614.3925757118145,218.43962274511944,610.2740726503939,240.4049724060294,613.0197413580076,288.4541747892698,673.42445292551,255.50615029790492,648.7134345569864,317.283696219214
labeled-data,e3v813a-20220314T212458-213024_cropped,img8043.png,,,,,,,,,,,,,,,562.2248702671536,226.67662886796063,600.6642321737459,259.6246533593255,613.0197413580076,221.18529145273317,622.6295818346557,245.89630982125686,621.2567474808488,299.43684961972474,670.6787842178962,256.8789846517118,651.4591032646001,322.77503363444157
labeled-data,e3v813a-20220314T212458-213024_cropped,img8684.png,,,,,,,,,,,,,,,,,581.4445512204497,243.15064111364313,611.6469070042008,218.43962274511944,608.901238296587,241.77780675983627,613.0197413580076,300.8096839735316,672.0516185717031,252.7604815902912,650.0862689107933,326.89353669586217
labeled-data,e3v813a-20220314T212458-213024_cropped,img8800.png,,,,,,,,,,,,,,,,,586.9358886356772,251.38764723648433,603.4099008813596,221.18529145273317,613.0197413580076,245.89630982125686,615.7654100656214,303.55535268114534,670.6787842178962,252.7604815902912,651.4591032646001,318.656530573021
labeled-data,e3v816b-20220309T181508-182009_cropped,img0294.png,1045.221370224105,870.6619832366492,1026.7525201292533,874.2656613039373,1037.1130945727066,906.2483041511191,1021.7974627867322,894.5363504324329,984.4093028386183,850.8417538665648,959.1835563676017,922.9153152123265,922.6963159363098,872.0133625118823,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img0294.png,1045.221370224105,870.6619832366492,1026.7525201292533,874.2656613039373,1037.1130945727066,906.2483041511191,1021.7974627867322,894.5363504324329,984.4093028386183,850.8417538665648,959.1835563676017,922.9153152123265,922.6963159363098,872.0133625118823,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img0664.png,1047.5269399449958,867.6579952915869,1029.68272007814,873.8111745560199,1038.2971710483462,906.4230246575148,1018.6069974021606,892.8860302757622,981.0726038891194,854.7363188362776,956.4598868313874,924.2672445243704,925.0786725827791,886.117533084886,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img0664.png,1047.5269399449958,867.6579952915869,1029.68272007814,873.8111745560199,1038.2971710483462,906.4230246575148,1018.6069974021606,892.8860302757622,981.0726038891194,854.7363188362776,956.4598868313874,924.2672445243704,925.0786725827791,886.117533084886,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img1654.png,1046.5849600884053,869.520848667801,1031.9672064349588,875.5399237015731,1040.1359511236496,900.4760916986287,1025.0882635392195,894.8869505958403,984.6744740267501,852.3234914284524,978.655398992978,929.7115990055214,925.7735254819809,879.8392630114103,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img1654.png,1046.5849600884053,869.520848667801,1031.9672064349588,875.5399237015731,1040.1359511236496,900.4760916986287,1025.0882635392195,894.8869505958403,984.6744740267501,852.3234914284524,978.655398992978,929.7115990055214,925.7735254819809,879.8392630114103,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img1811.png,1044.8652243644704,872.1004522537033,1031.1073385729915,874.250121908622,1031.5372725039751,913.8040435591239,1019.9290563674149,892.7372809409218,985.1044079577338,851.463623566485,973.4961918211734,925.4122596956843,922.3340540341112,880.2691969423939,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img1811.png,1044.8652243644704,872.1004522537033,1031.1073385729915,874.250121908622,1031.5372725039751,913.8040435591239,1019.9290563674149,892.7372809409218,985.1044079577338,851.463623566485,973.4961918211734,925.4122596956843,922.3340540341112,880.2691969423939,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img2161.png,1044.8652243644704,866.9412450818987,1031.5372725039751,872.5303861846871,1038.4162153997147,907.7849685253518,1015.6297170575776,891.8774130789543,982.0948704408478,856.6228307382896,974.3560596831409,927.1319954196191,927.9231951368995,876.3997915635405,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img2161.png,1044.8652243644704,866.9412450818987,1031.5372725039751,872.5303861846871,1038.4162153997147,907.7849685253518,1015.6297170575776,891.8774130789543,982.0948704408478,856.6228307382896,974.3560596831409,927.1319954196191,927.9231951368995,876.3997915635405,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img2561.png,1044.005356502503,868.2310468748499,1034.1168760898777,879.4093290804266,1043.1454886405356,896.1767523887914,1021.218858160366,888.8678755620683,983.8146061647826,850.1738217735337,968.7669185803526,929.2816650745376,928.3531290678832,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img2561.png,1044.005356502503,868.2310468748499,1034.1168760898777,879.4093290804266,1043.1454886405356,896.1767523887914,1021.218858160366,888.8678755620683,983.8146061647826,850.1738217735337,968.7669185803526,929.2816650745376,928.3531290678832,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img2740.png,1044.4352904334867,866.9412450818987,1031.9672064349588,878.1195272874754,1040.995818985617,901.7658934915798,1019.9290563674149,894.4570166648566,981.6649365098641,850.6037557045175,973.4961918211734,932.7211365224074,936.0919398255901,889.7277434240357,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img2740.png,1044.4352904334867,866.9412450818987,1031.9672064349588,878.1195272874754,1040.995818985617,901.7658934915798,1019.9290563674149,894.4570166648566,981.6649365098641,850.6037557045175,973.4961918211734,932.7211365224074,936.0919398255901,889.7277434240357,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img3059.png,1045.725092226438,866.9412450818987,1030.247470711024,874.250121908622,1038.8461493306984,903.4856292155147,1020.3589902983986,891.4474791479706,973.9261257521572,853.6132932214035,971.7764560972386,926.7020614886354,924.4837236890297,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img3059.png,1045.725092226438,866.9412450818987,1030.247470711024,874.250121908622,1038.8461493306984,903.4856292155147,1020.3589902983986,891.4474791479706,973.9261257521572,853.6132932214035,971.7764560972386,926.7020614886354,924.4837236890297,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img3144.png,1042.7155547095517,866.9412450818987,1033.6869421588938,875.5399237015731,1041.8556868475844,899.1862899056775,1025.0882635392195,894.0270827338729,976.0757954070757,857.482698600257,968.7669185803526,927.1319954196191,925.7735254819809,884.5685362522311,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img3144.png,1042.7155547095517,866.9412450818987,1033.6869421588938,875.5399237015731,1041.8556868475844,899.1862899056775,1025.0882635392195,894.0270827338729,976.0757954070757,857.482698600257,968.7669185803526,927.1319954196191,925.7735254819809,884.5685362522311,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img4092.png,1044.005356502503,869.520848667801,1031.5372725039751,875.1099897705894,1039.276083261682,896.1767523887914,1022.5086599533172,891.8774130789543,981.2350025788803,857.482698600257,979.9452007859293,929.7115990055214,936.0919398255901,889.7277434240357,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img4092.png,1044.005356502503,869.520848667801,1031.5372725039751,875.1099897705894,1039.276083261682,896.1767523887914,1022.5086599533172,891.8774130789543,981.2350025788803,857.482698600257,979.9452007859293,929.7115990055214,936.0919398255901,889.7277434240357,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img4635.png,1044.005356502503,864.7915754269802,1033.25700822791,876.8297254945243,1042.7155547095517,894.0270827338729,1023.7984617462682,891.8774130789543,977.365597200027,852.3234914284524,977.365597200027,925.842193626668,926.6333933439483,878.5494612184591,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img4635.png,1044.005356502503,864.7915754269802,1033.25700822791,876.8297254945243,1042.7155547095517,894.0270827338729,1023.7984617462682,891.8774130789543,977.365597200027,852.3234914284524,977.365597200027,925.842193626668,926.6333933439483,878.5494612184591,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img5429.png,1044.4352904334867,866.9412450818987,1031.5372725039751,875.5399237015731,1042.285620778568,894.4570166648566,1025.5181974702032,890.5876112860032,985.5343418887176,854.9030950143547,974.3560596831409,926.7020614886354,927.4932612059158,879.8392630114103,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img5429.png,1044.4352904334867,866.9412450818987,1031.5372725039751,875.5399237015731,1042.285620778568,894.4570166648566,1025.5181974702032,890.5876112860032,985.5343418887176,854.9030950143547,974.3560596831409,926.7020614886354,927.4932612059158,879.8392630114103,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img6671.png,1046.5849600884053,866.511311150915,1031.9672064349588,875.1099897705894,1042.7155547095517,894.0270827338729,1026.8079992631542,891.4474791479706,983.8146061647826,852.3234914284524,983.8146061647826,928.4217972125703,925.7735254819809,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img6671.png,1046.5849600884053,866.511311150915,1031.9672064349588,875.1099897705894,1042.7155547095517,894.0270827338729,1026.8079992631542,891.4474791479706,983.8146061647826,852.3234914284524,983.8146061647826,928.4217972125703,925.7735254819809,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img6815.png,1042.7155547095517,865.2215093579639,1031.5372725039751,876.8297254945243,1040.1359511236496,897.4665541817426,1017.3494527815126,892.7372809409218,984.2445400957664,849.3139539115664,970.9165882352711,927.1319954196191,927.9231951368995,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img6815.png,1042.7155547095517,865.2215093579639,1031.5372725039751,876.8297254945243,1040.1359511236496,897.4665541817426,1017.3494527815126,892.7372809409218,984.2445400957664,849.3139539115664,970.9165882352711,927.1319954196191,927.9231951368995,881.5589987353451,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img6900.png,1041.8556868475844,864.7915754269802,1030.247470711024,879.4093290804266,1033.6869421588938,910.7945060422378,1018.6392545744637,896.1767523887914,978.655398992978,854.9030950143547,968.7669185803526,928.4217972125703,929.6429308608343,882.8488005282962,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img6900.png,1041.8556868475844,864.7915754269802,1030.247470711024,879.4093290804266,1033.6869421588938,910.7945060422378,1018.6392545744637,896.1767523887914,978.655398992978,854.9030950143547,968.7669185803526,928.4217972125703,929.6429308608343,882.8488005282962,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T181508-182009_cropped,img7297.png,,,,,,,,,,,,,,,1027.731,868.231,1028.653,878.609,1029.508,916.888,1011.706,898.359,965.287,845.793,947.76,913.886,924.377,874.48
labeled-data,e3v816b-20220309T181508-182009_cropped,img7297.png,,,,,,,,,,,,,,,1027.731,868.231,1028.653,878.609,1029.508,916.888,1011.706,898.359,965.287,845.793,947.76,913.886,924.377,874.48
labeled-data,e3v816b-20220309T181508-182009_cropped,img7335.png,,,,,,,,,,,,,,,1021.343,841.183,1005.363,882.471,1039.936,886.654,1015.389,900.106,957.707,848.499,943.0849039440428,927.4125570976919,922.6030090697133,888.0079770510608
labeled-data,e3v816b-20220309T181508-182009_cropped,img7335.png,,,,,,,,,,,,,,,1021.343,841.183,1005.363,882.471,1039.936,886.654,1015.389,900.106,957.707,848.499,943.0849039440428,927.4125570976919,922.6030090697133,888.0079770510608
labeled-data,e3v816b-20220309T181508-182009_cropped,img7336.png,,,,,,,,,,,,,,,1024.484,839.892,1004.142,878.121,1039.776,890.115,1014.064,902.277,962.786,846.856,945.2825752371181,926.0754429023082,921.84,881.613
labeled-data,e3v816b-20220309T181508-182009_cropped,img7336.png,,,,,,,,,,,,,,,1024.484,839.892,1004.142,878.121,1039.776,890.115,1014.064,902.277,962.786,846.856,945.2825752371181,926.0754429023082,921.84,881.613
labeled-data,e3v816b-20220309T181508-182009_cropped,img7356.png,,,,,,,,,,,,,,,1019.68,839.797,1001.727,879.503,1040.767,887.503,1016.073,900.588,963.416,847.088,936.586346846351,924.6781232650967,922.06,876.438
labeled-data,e3v816b-20220309T181508-182009_cropped,img7356.png,,,,,,,,,,,,,,,1019.68,839.797,1001.727,879.503,1040.767,887.503,1016.073,900.588,963.416,847.088,936.586346846351,924.6781232650967,922.06,876.438
labeled-data,e3v816b-20220309T181508-182009_cropped,img7372.png,,,,,,,,,,,,,,,1018.228,839.535,1001.922,877.781,1042.81,879.52,1020.063,895.894,962.068,846.083,935.682,916.349,918.322,881.081
labeled-data,e3v816b-20220309T181508-182009_cropped,img7372.png,,,,,,,,,,,,,,,1018.228,839.535,1001.922,877.781,1042.81,879.52,1020.063,895.894,962.068,846.083,935.682,916.349,918.322,881.081
labeled-data,e3v816b-20220309T181508-182009_cropped,img7377.png,,,,,,,,,,,,,,,1018.022,837.671,1001.703,880.362,1039.765,876.746,1019.555,892.496,959.812,848.535,940.9546664835625,923.8913607255771,918.4504108836558,888.1026985022149
labeled-data,e3v816b-20220309T181508-182009_cropped,img7377.png,,,,,,,,,,,,,,,1018.022,837.671,1001.703,880.362,1039.765,876.746,1019.555,892.496,959.812,848.535,940.9546664835625,923.8913607255771,918.4504108836558,888.1026985022149
labeled-data,e3v816b-20220309T181508-182009_cropped,img7379.png,,,,,,,,,,,,,,,1020.583,838.561,1002.292,881.153,1042.797,880.308,1020.538,894.359,958.181,847.59,940.572,916.915,917.397,873.519
labeled-data,e3v816b-20220309T181508-182009_cropped,img7379.png,,,,,,,,,,,,,,,1020.583,838.561,1002.292,881.153,1042.797,880.308,1020.538,894.359,958.181,847.59,940.572,916.915,917.397,873.519
labeled-data,e3v816b-20220309T181508-182009_cropped,img7382.png,,,,,,,,,,,,,,,1017.696,838.242,1001.827,878.602,1042.021,878.206,1019.416,892.882,956.748,848.77,946.868141404523,926.1116392744229,921.3700090697132,887.9837305208672
labeled-data,e3v816b-20220309T181508-182009_cropped,img7382.png,,,,,,,,,,,,,,,1017.696,838.242,1001.827,878.602,1042.021,878.206,1019.416,892.882,956.748,848.77,946.868141404523,926.1116392744229,921.3700090697132,887.9837305208672
labeled-data,e3v816b-20220309T181508-182009_cropped,img7383.png,,,,,,,,,,,,,,,1018.202,838.314,1002.461,878.642,1041.835,875.538,1020.162,892.134,959.516,848.496,939.064,916.666,918.979,877.07
labeled-data,e3v816b-20220309T181508-182009_cropped,img7383.png,,,,,,,,,,,,,,,1018.202,838.314,1002.461,878.642,1041.835,875.538,1020.162,892.134,959.516,848.496,939.064,916.666,918.979,877.07
labeled-data,e3v816b-20220309T181508-182009_cropped,img7389.png,,,,,,,,,,,,,,,1010.157,837.469,998.844,882.192,1040.812,871.468,1019.229,891.533,954.319,847.713,947.8201003161575,922.3643607255771,921.7750501580789,887.22413233481
labeled-data,e3v816b-20220309T181508-182009_cropped,img7389.png,,,,,,,,,,,,,,,1010.157,837.469,998.844,882.192,1040.812,871.468,1019.229,891.533,954.319,847.713,947.8201003161575,922.3643607255771,921.7750501580789,887.22413233481
labeled-data,e3v816b-20220309T181508-182009_cropped,img7393.png,,,,,,,,,,,,,,,1007.007,834.308,1000.134,876.775,1042.666,869.485,1020.509,885.752,953.477,849.385,948.9901003161576,925.382278548846,922.4039679813477,888.1023697952901
labeled-data,e3v816b-20220309T181508-182009_cropped,img7393.png,,,,,,,,,,,,,,,1007.007,834.308,1000.134,876.775,1042.666,869.485,1020.509,885.752,953.477,849.385,948.9901003161576,925.382278548846,922.4039679813477,888.1023697952901
labeled-data,e3v816b-20220309T181508-182009_cropped,img7397.png,,,,,,,,,,,,,,,1008.728,824.573,999.616,866.954,1043.954,868.396,1018.986,884.788,955.534,847.793,948.0961414045231,926.7699178232688,926.4498858046164,890.0226163254837
labeled-data,e3v816b-20220309T181508-182009_cropped,img7397.png,,,,,,,,,,,,,,,1008.728,824.573,999.616,866.954,1043.954,868.396,1018.986,884.788,955.534,847.793,948.0961414045231,926.7699178232688,926.4498858046164,890.0226163254837
labeled-data,e3v816b-20220309T181508-182009_cropped,img7402.png,,,,,,,,,,,,,,,1005.267,819.649,1001.314,866.789,1043.14,867.835,1017.043,882.162,958.224,850.538,938.58,916.052,916.357,876.984
labeled-data,e3v816b-20220309T181508-182009_cropped,img7402.png,,,,,,,,,,,,,,,1005.267,819.649,1001.314,866.789,1043.14,867.835,1017.043,882.162,958.224,850.538,938.58,916.052,916.357,876.984
labeled-data,e3v816b-20220309T181508-182009_cropped,img7403.png,,,,,,,,,,,,,,,1010.135,821.653,1001.901,865.912,1044.832,868.206,1018.09,880.981,956.079,851.664,949.678780678946,925.6339589116344,920.6717305208673,890.1599359626953
labeled-data,e3v816b-20220309T181508-182009_cropped,img7403.png,,,,,,,,,,,,,,,1010.135,821.653,1001.901,865.912,1044.832,868.206,1018.09,880.981,956.079,851.664,949.678780678946,925.6339589116344,920.6717305208673,890.1599359626953
labeled-data,e3v816b-20220309T181508-182009_cropped,img7404.png,,,,,,,,,,,,,,,1009.824,821.29,1001.861,866.519,1044.006,869.649,1017.151,879.859,958.614,849.408,947.3662235812543,924.4646392744229,917.301,876.87
labeled-data,e3v816b-20220309T181508-182009_cropped,img7404.png,,,,,,,,,,,,,,,1009.824,821.29,1001.861,866.519,1044.006,869.649,1017.151,879.859,958.614,849.408,947.3662235812543,924.4646392744229,917.301,876.87
labeled-data,e3v816b-20220309T181508-182009_cropped,img7406.png,,,,,,,,,,,,,,,1020.778,824.956,1002.935,857.995,1037.39,875.624,1011.029,883.121,961.122,848.753,949.6361414045231,923.6673196372114,918.545,877.969
labeled-data,e3v816b-20220309T181508-182009_cropped,img7406.png,,,,,,,,,,,,,,,1020.778,824.956,1002.935,857.995,1037.39,875.624,1011.029,883.121,961.122,848.753,949.6361414045231,923.6673196372114,918.545,877.969
labeled-data,e3v816b-20220309T181508-182009_cropped,img7407.png,,,,,,,,,,,,,,,1022.744,824.416,1004.709,860.135,1037.762,875.625,1014.506,878.889,964.199,847.939,940.35,915.59,916.812,876.992
labeled-data,e3v816b-20220309T181508-182009_cropped,img7407.png,,,,,,,,,,,,,,,1022.744,824.416,1004.709,860.135,1037.762,875.625,1014.506,878.889,964.199,847.939,940.35,915.59,916.812,876.992
labeled-data,e3v816b-20220309T181508-182009_cropped,img7410.png,,,,,,,,,,,,,,,1030.09,827.733,1003.803,854.335,1041.18,876.563,1009.577,880.58,962.281,847.791,942.18,922.506,919.548,876.052
labeled-data,e3v816b-20220309T181508-182009_cropped,img7410.png,,,,,,,,,,,,,,,1030.09,827.733,1003.803,854.335,1041.18,876.563,1009.577,880.58,962.281,847.791,942.18,922.506,919.548,876.052
labeled-data,e3v816b-20220309T181508-182009_cropped,img7425.png,,,,,,,,,,,,,,,1034.875,868.181,1018.121,878.624,1020.232,916.878,999.377,896.377,955.383,848.232,940.161,921.808,912.118,876.439
labeled-data,e3v816b-20220309T181508-182009_cropped,img7425.png,,,,,,,,,,,,,,,1034.875,868.181,1018.121,878.624,1020.232,916.878,999.377,896.377,955.383,848.232,940.161,921.808,912.118,876.439
labeled-data,e3v816b-20220309T181508-182009_cropped,img7473.png,,,,,,,,,,,,,,,1011.232,859.746,1018.393,884.172,1032.339,915.502,1008.51,908.067,962.426,848.965,938.952,922.306,916.437,877.018
labeled-data,e3v816b-20220309T181508-182009_cropped,img7473.png,,,,,,,,,,,,,,,1011.232,859.746,1018.393,884.172,1032.339,915.502,1008.51,908.067,962.426,848.965,938.952,922.306,916.437,877.018
labeled-data,e3v816b-20220309T181508-182009_cropped,img7474.png,,,,,,,,,,,,,,,1036.109,890.946,1018.708,886.34,1032.626,915.881,1007.192,908.753,962.73,849.2,938.893,922.504,918.235,876.14
labeled-data,e3v816b-20220309T181508-182009_cropped,img7474.png,,,,,,,,,,,,,,,1036.109,890.946,1018.708,886.34,1032.626,915.881,1007.192,908.753,962.73,849.2,938.893,922.504,918.235,876.14
labeled-data,e3v816b-20220309T181508-182009_cropped,img7619.png,,,,,,,,,,,,,,,1020.477,868.457,1024.716,892.876,1036.805,905.053,1009.647,911.075,961.78,849.454,937.8,922.658,919.546,882.071
labeled-data,e3v816b-20220309T181508-182009_cropped,img7619.png,,,,,,,,,,,,,,,1020.477,868.457,1024.716,892.876,1036.805,905.053,1009.647,911.075,961.78,849.454,937.8,922.658,919.546,882.071
labeled-data,e3v816b-20220309T181508-182009_cropped,img7639.png,,,,,,,,,,,,,,,1037.093,907.645,1024.587,895.116,1034.476,914.293,1005.998,910.902,962.535,849.109,932.923,921.25,918.831,875.827
labeled-data,e3v816b-20220309T181508-182009_cropped,img7639.png,,,,,,,,,,,,,,,1037.093,907.645,1024.587,895.116,1034.476,914.293,1005.998,910.902,962.535,849.109,932.923,921.25,918.831,875.827
labeled-data,e3v816b-20220309T181508-182009_cropped,img7650.png,,,,,,,,,,,,,,,1037.404,906.897,1025.691,896.486,1028.088,924.056,1005.075,908.149,966.021,850.883,934.117,923.48,918.336,876.69
labeled-data,e3v816b-20220309T181508-182009_cropped,img7650.png,,,,,,,,,,,,,,,1037.404,906.897,1025.691,896.486,1028.088,924.056,1005.075,908.149,966.021,850.883,934.117,923.48,918.336,876.69
labeled-data,e3v816b-20220309T181508-182009_cropped,img7654.png,,,,,,,,,,,,,,,1018.1157716092328,870.1660682975053,1024.7,895.751,1034.708,914.724,1005.558,909.761,964.817,850.672,935.114,923.4,925.359,883.423
labeled-data,e3v816b-20220309T181508-182009_cropped,img7654.png,,,,,,,,,,,,,,,1018.1157716092328,870.1660682975053,1024.7,895.751,1034.708,914.724,1005.558,909.761,964.817,850.672,935.114,923.4,925.359,883.423
labeled-data,e3v816b-20220309T181508-182009_cropped,img7662.png,,,,,,,,,,,,,,,1020.684,858.427,1024.898,893.32,1035.491,915.305,1007.803,910.653,966.45,850.466,935.653,923.876,922.935,877.372
labeled-data,e3v816b-20220309T181508-182009_cropped,img7662.png,,,,,,,,,,,,,,,1020.684,858.427,1024.898,893.32,1035.491,915.305,1007.803,910.653,966.45,850.466,935.653,923.876,922.935,877.372
labeled-data,e3v816b-20220309T181508-182009_cropped,img7665.png,,,,,,,,,,,,,,,1016.0344930603869,873.1511414045232,1026.212,895.373,1035.18,913.917,1006.817,910.616,965.257,851.343,934.414,922.422,923.586,875.419
