scorer,,,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
labeled-data,e3v813a-20220208T014730-021626_cropped,img7614.png,454.17844100930785,352.97738941819284,463.788281485956,377.68840778671654,489.87213420828647,341.9947145877379,491.24496856209333,370.8242360176822,499.4819746849345,412.0092666318883,543.4126740067545,351.604555064386,557.1410175448232,405.14509486285397
labeled-data,e3v813a-20220208T014730-021626_cropped,img8762.png,,,432.213091348398,377.68840778671654,443.1957661788529,335.1305428187037,452.805606655501,357.09589247961355,487.12646550067274,410.63643227808143,518.7016556382307,348.85888635677225,548.904011421982,403.7722605090471
labeled-data,e3v813a-20220208T014730-021626_cropped,img8980.png,432.213091348398,418.8734384009226,473.3981219626041,412.0092666318883,447.3142692402735,365.33289860245475,466.53395019356975,380.43407649433027,515.955986930617,418.8734384009226,509.0918151615827,341.9947145877379,546.1583427143682,399.6537574476265
labeled-data,e3v813a-20220208T224739-232253_cropped,img0177.png,806.9968699376734,686.5761373932622,826.2165508909695,746.9808489607644,863.2830784437551,696.1859778699103,860.5374097361414,733.2525054226958,835.8263913676178,766.2005299140607,904.4681090579611,757.9635237912195,864.655912797562,801.8942231130393
labeled-data,e3v813a-20220208T224739-232253_cropped,img0543.png,829.3746701734462,348.2359261589369,843.147868956594,364.3838143874551,853.1215646271495,325.9138453724558,860.7205708523345,351.5604913824554,861.6704466304827,416.15204429652835,940.0351983277036,403.32872129152855,906.3146082034449,447.49794497541666
labeled-data,e3v813a-20220208T224739-232253_cropped,img0648.png,741.1008209549436,412.0092666318883,765.8118393234674,409.26359792427456,721.8811400016475,381.80691084813714,754.8291644930123,376.3155734329097,824.8437165371627,380.43407649433027,798.7598638148322,304.92818703495243,850.9275692594933,357.09589247961355
labeled-data,e3v813a-20220208T224739-232253_cropped,img0999.png,415.7390791027155,240.40497240602963,454.17844100930785,252.76048159029142,441.82293182504606,203.33844485324414,467.9067845473766,226.67662886796086,543.4126740067545,251.38764723648455,548.904011421982,180.0002608385273,591.4618763899948,223.93096016034713
labeled-data,e3v813a-20220208T224739-232253_cropped,img1207.png,,,220.8026751669674,750.0636104891712,199.15907707916352,773.199870514065,198.03958062634604,752.302603394806,205.87605579606816,678.0426720245824,133.85511733147945,681.7743268673072,177.14231350708718,634.7554758489747
labeled-data,e3v813a-20220208T224739-232253_cropped,img1797.png,98.61434337332861,974.8713516927048,154.90055187941033,969.3800142774774,121.95252738804544,922.7036462480438,149.40921446418275,936.4319897861125,211.18676038549194,919.9579775404301,172.74739847889958,862.2989346805416,230.40644133878817,874.6544438648034
labeled-data,e3v813a-20220208T224739-232253_cropped,img2338.png,931.4854597399635,260.9579472491932,927.1111310076583,230.33764612305689,907.6254848364806,267.71827347184666,906.0348198429151,243.85829856836384,851.1568775649046,189.77568878713606,819.3435776935942,254.99295352332248,778.7816203576733,219.99832366488099
labeled-data,e3v813a-20220208T224739-232253_cropped,img2545.png,690.3059498640896,719.5241618846271,735.6094835397162,704.4229839927516,688.9331155102827,674.2206282090003,716.38980258642,671.4749595013866,787.7771889843773,641.2726037176355,723.2539743554544,591.8505669805883,776.7945141539224,575.3765547349058
labeled-data,e3v813a-20220208T224739-232253_cropped,img2702.png,735.6094835397162,887.0099530490652,709.5256308173857,863.6717690343485,693.0516185717033,910.348137063782,682.0689437412484,881.5186156338377,653.239422311304,818.3682353587217,614.8000604047118,888.382787402872,579.106367205733,819.7410697125285
labeled-data,e3v813a-20220208T224739-232253_cropped,img2909.png,1001.939348178249,671.4749595013866,968.991323686884,676.966296916614,995.0751764092147,718.1513275308203,960.7543175640428,698.9316465775241,894.858268581313,718.1513275308203,941.5346366107467,771.6918673292881,883.8755937508581,771.6918673292881
labeled-data,e3v813a-20220208T224739-232253_cropped,img3837.png,377.29971719612314,795.030051344005,422.6032508717498,804.639891820653,419.8575821641361,763.4548612064469,441.82293182504606,779.9288734521294,493.99063726970707,803.2670574668462,487.12646550067274,738.7438428379232,529.6843304686856,771.6918673292881
labeled-data,e3v813a-20220208T224739-232253_cropped,img4006.png,211.18676038549194,718.1513275308203,249.6261222920843,703.0501496389447,204.3225886164576,670.1021251475797,240.01628181543623,671.4749595013866,300.42099338293843,671.4749595013866,250.99895664589116,608.3245792262707,305.9123307981659,631.6627632409875
labeled-data,e3v813a-20220208T224739-232253_cropped,img5362.png,338.8603552895308,472.4139781993905,364.94420801186135,424.3647758161501,314.1493369210072,440.8387880618326,344.35169270475825,421.61910710853635,396.5193981494194,409.26359792427456,314.1493369210072,391.4167513247852,358.080036242827,361.21439554103415
labeled-data,e3v813a-20220208T224739-232253_cropped,img5555.png,352.58869882759956,418.8734384009226,314.1493369210072,395.5352543862059,303.16666209055217,435.3474506466051,285.3198154910629,406.51792921666083,252.37179099969802,368.0785673100685,211.18676038549194,433.97461629279815,198.83125120123015,365.33289860245475
labeled-data,e3v813a-20220208T224739-232253_cropped,img5754.png,217.77475011800715,602.842627488375,192.84051094161867,563.1513896157567,187.24302867753147,621.1616603526604,178.59237426939671,591.6476629602006,186.22530462951562,544.3234947274633,138.39227437277037,591.6476629602006,150.6049629489607,536.1817023433364
labeled-data,e3v813a-20220208T224739-232253_cropped,img6099.png,256.4902940611186,454.56713159990124,207.06825732407134,464.1769720765493,256.4902940611186,502.61633398314166,222.16943521594686,501.2434996293348,168.628895417479,505.3620026907554,213.93242909310567,574.0037203810989,154.90055187941033,556.1568737816096
labeled-data,e3v813a-20220208T224739-232253_cropped,img6637.png,275.70997501441485,506.73483704456225,266.1001345377667,450.44862853848065,230.40644133878817,482.0238186760387,240.01628181543623,458.68563466132184,275.70997501441485,418.8734384009226,198.83125120123015,435.3474506466051,233.1521100464019,385.92541390955773
labeled-data,e3v813a-20220208T224739-232253_cropped,img7696.png,338.6985889944357,432.04097829505145,291.1746453004213,414.962061030015,306.3971585149103,459.1444774330441,290.80336449031176,437.23890963658425,257.38809158045785,391.57136999311723,269.26907750396146,472.5105865969856,234.3686813536696,454.3178269016207
labeled-data,e3v813a-20220208T224739-232253_cropped,img8292.png,392.4008950879988,574.0037203810989,362.1985393042476,535.5643584745065,345.7245270585651,591.8505669805883,333.3690178743033,554.7840394278028,312.77650256720034,517.7175118750173,283.94698113725605,569.8852173196783,264.7273001839598,527.3273523516654
labeled-data,e3v813a-20220208T224739-232253_cropped,img8990.png,389.65522638038505,782.6745421597432,381.41822025754374,737.3710084841164,337.4875209357239,767.5733642678675,352.58869882759956,738.7438428379232,371.8083797808957,696.1859778699103,296.30249032151784,729.1340023612752,307.2851651519729,675.5934625628072
labeled-data,e3v813a-20220209T162158-165048_cropped,img0052.png,953.8901457950085,425.73761016995695,963.4999862716566,374.9427390791028,925.0606243650643,395.5352543862059,929.1791274264849,368.0785673100685,898.9767716427336,271.98016254358754,833.0807226600039,313.1651931577936,824.8437165371627,256.878984651712
labeled-data,e3v813a-20220209T162158-165048_cropped,img0734.png,879.7570906894375,756.5906894374125,896.2311029351199,725.0154992998546,853.6732379671071,729.1340023612752,864.655912797562,703.0501496389447,872.8929189204032,620.6800884105324,794.6413607534116,611.0702479338844,805.6240355838665,575.3765547349058
labeled-data,e3v813a-20220209T162158-165048_cropped,img1543.png,890.7397655198924,922.7036462480438,898.9767716427336,892.5012904642927,863.2830784437551,911.7209714175889,872.8929189204032,882.8914499876446,882.5027593970512,837.5879163120179,819.3523791219352,865.0446033881553,822.0980478295489,815.622566651108
labeled-data,e3v813a-20220209T162158-165048_cropped,img1754.png,780.913017215343,863.6717690343485,745.2193240163642,882.8914499876446,785.0315202767636,906.2296340023613,756.2019988468194,903.4839652947476,708.1527964635789,896.6197935257132,737.379966056267,966.6764195307971,698.7904341877681,944.7333523898859
labeled-data,e3v813a-20220209T162158-165048_cropped,img1984.png,797.3870294610253,915.8394744790095,835.8263913676178,935.0591554323056,834.453557013811,892.5012904642927,852.3004036133002,915.8394744790095,883.8755937508581,954.2788363856018,909.9594464731886,878.772946926224,938.788967903133,940.5504928475332
labeled-data,e3v813a-20220209T162158-165048_cropped,img4078.png,749.3378270777848,180.0002608385273,780.913017215343,201.96561049943728,787.7771889843773,159.4077455314242,800.1326981686391,188.2372669613685,855.0460723209139,226.67662886796086,838.5720600752315,149.79790505477615,893.4854342275062,192.3557700227891
labeled-data,e3v813a-20220209T162158-165048_cropped,img4340.png,918.19645259603,440.8387880618326,941.5346366107467,395.5352543862059,903.0952747041542,387.2982482633646,923.6877900112574,372.1970703714891,949.7716427335879,304.92818703495243,894.858268581313,293.9455122044975,909.9594464731886,240.40497240602963
labeled-data,e3v813a-20220209T162158-165048_cropped,img4929.png,877.0114219818238,333.7577084648967,920.9421213036437,318.6565305730212,896.2311029351199,295.31834655830437,919.5692869498369,295.31834655830437,979.9739985173389,271.98016254358754,914.0779495346094,228.04946322176772,951.1444770873948,208.8297822684716
labeled-data,e3v813a-20220209T162158-165048_cropped,img5273.png,881.1299250432444,204.711279207051,914.0779495346094,221.1852914527334,903.0952747041542,178.62742648472044,929.1791274264849,195.10143873040283,967.6184893330772,233.5408006369952,952.5173114412016,158.03491117761735,1007.4306855934765,189.61010131517537
labeled-data,e3v813a-20220209T162158-165048_cropped,img5714.png,115.08835561901111,959.7701738008293,163.13755800225152,959.7701738008293,149.40921446418275,917.2123088328163,171.37456412509272,929.5678180170781,231.77927569259504,917.2123088328163,178.23873589412705,874.6544438648034,219.42376650833313,849.9434254962797
labeled-data,e3v813a-20220209T162158-165048_cropped,img6276.png,857.7917410285277,410.63643227808143,824.8437165371627,414.754935339502,864.655912797562,439.4659537080257,842.6905631366521,439.4659537080257,776.7945141539224,479.27814996842494,837.1992257214247,524.5816836440516,796.0141951072185,550.6655363663821
labeled-data,e3v813a-20220209T162158-165048_cropped,img6343.png,992.329507701601,116.84988056341126,953.8901457950085,141.56089893193496,992.329507701601,158.03491117761735,962.1271519178497,169.01758600807239,898.9767716427336,218.43962274511966,970.3641580406909,247.26914417506396,920.9421213036437,276.09866560500814
labeled-data,e3v813a-20220209T162158-165048_cropped,img6502.png,841.3177287828453,247.26914417506396,883.8755937508581,250.0148128826777,871.5200845665963,208.8297822684716,896.2311029351199,218.43962274511966,938.788967903133,259.62465335932575,942.9074709645536,188.2372669613685,975.8554954559183,237.65930369841578
labeled-data,e3v813a-20220209T162158-165048_cropped,img7181.png,937.4161335493261,620.6800884105324,919.5692869498369,648.1367754866699,959.381483210236,661.8651190247385,933.2976304879055,671.4749595013866,883.8755937508581,727.7611680074683,940.1618022569398,763.4548612064469,896.2311029351199,795.030051344005
labeled-data,e3v813a-20220209T162158-165048_cropped,img7265.png,989.583838993987,412.0092666318883,960.7543175640428,425.73761016995695,999.1936794706353,449.0757941846738,967.6184893330772,453.1942972460944,903.0952747041542,501.2434996293348,960.7543175640428,535.5643584745065,915.4507838884163,568.5123829658714
labeled-data,e3v813a-20220209T162158-165048_cropped,img7424.png,909.9594464731886,362.587229894841,948.398808379781,348.85888635677225,904.4681090579611,339.2490458801242,931.9247961340986,324.14786798824866,959.381483210236,270.6073281897807,883.8755937508581,266.4888251283601,890.7397655198924,217.0667883913128
labeled-data,e3v813a-20220209T162158-165048_cropped,img7744.png,915.4507838884163,468.2954751379699,942.9074709645536,421.61910710853635,900.3496059965405,414.754935339502,925.0606243650643,391.4167513247852,973.1098267483046,336.50337717251045,896.2311029351199,317.2836962192142,942.9074709645536,271.98016254358754
labeled-data,e3v813a-20220209T162158-165048_cropped,img7871.png,904.4681090579611,348.85888635677225,947.0259740259742,322.7750336344418,898.9767716427336,303.55535268114556,930.5519617802918,298.0640152659181,971.7369923944977,276.09866560500814,916.8236182422231,248.64197852887082,948.398808379781,221.1852914527334
labeled-data,e3v813a-20220209T162158-165048_cropped,img8591.png,771.3031767386949,731.8796710688889,757.5748332006262,766.2005299140607,796.0141951072185,771.6918673292881,774.0488454463086,792.2843826363912,754.8291644930123,844.4520880810522,828.9622195985833,818.3682353587217,823.4708821833558,854.0619285577003
labeled-data,e3v813a-20220209T162158-165048_cropped,img8832.png,268.8458032453805,840.3335850196316,249.6261222920843,874.6544438648034,288.06548419867664,877.4001125724171,268.8458032453805,900.7382965871338,237.2706131078225,930.940652370885,312.77650256720034,936.4319897861125,286.6926498448698,980.3626891079323
labeled-data,e3v813a-20220210T225410-232240_cropped,img0202.png,931.9247961340986,694.8131435161034,967.6184893330772,656.3737816095111,918.19645259603,648.1367754866699,948.398808379781,630.2899288871806,988.2110046401801,574.0037203810989,919.5692869498369,560.2753768430302,960.7543175640428,521.8360149364379
labeled-data,e3v813a-20220210T225410-232240_cropped,img0450.png,735.6094835397162,733.2525054226958,779.5401828615361,751.099352022185,765.8118393234674,700.304480931331,789.1500233381842,718.1513275308203,838.5720600752315,734.6253397765026,816.6067104143215,664.6107877323523,857.7917410285277,685.2033030394554
labeled-data,e3v813a-20220210T225410-232240_cropped,img1169.png,776.7945141539224,648.1367754866699,774.0488454463086,686.5761373932622,808.3697042914803,664.6107877323523,802.8783668762528,689.321806100876,823.4708821833558,746.9808489607644,844.063397490459,679.7119656242279,864.655912797562,704.4229839927516
labeled-data,e3v813a-20220210T225410-232240_cropped,img3594.png,890.7397655198924,594.596235688202,850.9275692594933,597.3419043958157,879.7570906894375,637.154100656215,857.7917410285277,633.0355975947944,783.6586859229567,675.5934625628072,853.6732379671071,694.8131435161034,813.8610417067077,741.489511545537
labeled-data,e3v813a-20220210T225410-232240_cropped,img4023.png,982.7196672249527,453.1942972460944,962.1271519178497,462.80413772274244,997.8208451168284,476.5324812608112,967.6184893330772,495.75216221410733,915.4507838884163,541.055695889734,971.7369923944977,579.4950577963264,918.19645259603,608.3245792262707
labeled-data,e3v813a-20220210T225410-232240_cropped,img4793.png,953.8901457950085,664.6107877323523,977.2283298097252,648.1367754866699,930.5519617802918,646.763941132863,948.398808379781,620.6800884105324,960.7543175640428,560.2753768430302,896.2311029351199,564.3938799044508,915.4507838884163,495.75216221410733
labeled-data,e3v813a-20220210T225410-232240_cropped,img5132.png,948.398808379781,635.7812663024081,949.7716427335879,594.596235688202,914.0779495346094,608.3245792262707,929.1791274264849,579.4950577963264,970.3641580406909,545.1741989511546,894.858268581313,534.1915241206997,934.6704648417124,472.4139781993905
labeled-data,e3v813a-20220210T225410-232240_cropped,img6099.png,510.46464951538957,348.85888635677225,537.9213365915268,377.68840778671654,553.0225144834026,333.7577084648967,562.6323549600506,358.4687268334204,672.4591032646001,391.4167513247852,708.1527964635789,333.7577084648967,727.372477416875,377.68840778671654
labeled-data,e3v813a-20220210T225410-232240_cropped,img6202.png,345.7245270585651,587.7320639191676,363.5713736580545,563.021045550644,326.504846105269,541.055695889734,352.58869882759956,534.1915241206997,415.7390791027155,498.49783092172106,363.5713736580545,454.56713159990124,428.0945882869774,428.4832788775707
labeled-data,e3v813a-20220210T225410-232240_cropped,img6258.png,185.10290766316137,785.4202108673569,212.5595947392988,786.7930452211638,187.8485763707751,753.8450207297988,209.81392603168507,756.5906894374125,281.2013124296423,729.1340023612752,220.79660086214,679.7119656242279,261.9816314763461,650.8824441942836
labeled-data,e3v813a-20220210T225410-232240_cropped,img6313.png,179.6115702479339,810.1312292358805,218.05093215452627,775.8103703907087,172.74739847889958,751.099352022185,204.3225886164576,746.9808489607644,256.4902940611186,723.6426649460477,193.33991378600268,690.6946404546828,249.6261222920843,664.6107877323523
labeled-data,e3v813a-20220210T225410-232240_cropped,img6471.png,249.6261222920843,946.0418302627606,242.76195052304996,903.4839652947476,204.3225886164576,921.330811894237,218.05093215452627,893.8741248180995,245.5076192306637,844.4520880810522,178.23873589412705,844.4520880810522,211.18676038549194,808.7583948820736
labeled-data,e3v813a-20220210T225410-232240_cropped,img6718.png,1014.2948573625108,930.940652370885,981.3468328711458,893.8741248180995,966.2456549792703,932.3134867246919,959.381483210236,907.6024683561682,929.1791274264849,849.9434254962797,879.7570906894375,893.8741248180995,872.8929189204032,838.9607506658248
labeled-data,e3v813a-20220210T225410-232240_cropped,img6947.png,603.8173855742568,795.030051344005,613.4272260509049,833.4694132505972,643.6295818346559,808.7583948820736,640.8839131270422,830.7237445429835,683.4417780950553,902.1111309409407,716.38980258642,852.6890942038934,749.3378270777848,910.348137063782
labeled-data,e3v813a-20220210T225410-232240_cropped,img7495.png,338.8603552895308,444.9572911232532,344.35169270475825,410.63643227808143,312.77650256720034,440.8387880618326,318.2678399824278,409.26359792427456,259.23596276873235,376.3155734329097,271.59147195299425,450.44862853848065,219.42376650833313,438.09311935421886
labeled-data,e3v813a-20220210T225410-232240_cropped,img7796.png,973.1098267483046,505.3620026907554,942.9074709645536,495.75216221410733,973.1098267483046,534.1915241206997,941.5346366107467,520.463180582631,872.8929189204032,568.5123829658714,944.2803053183604,602.8332418110432,883.8755937508581,630.2899288871806
labeled-data,e3v813a-20220210T225410-232240_cropped,img8165.png,857.7917410285277,482.0238186760387,890.7397655198924,520.463180582631,909.9594464731886,476.5324812608112,914.0779495346094,502.61633398314166,915.4507838884163,554.7840394278028,970.3641580406909,525.9545179978585,960.7543175640428,593.2234013343951
labeled-data,e3v813a-20220210T225410-232240_cropped,img8583.png,,,970.3641580406909,575.3765547349058,934.6704648417124,613.8159166414981,942.9074709645536,574.0037203810989,956.6358145026222,517.7175118750173,890.7397655198924,512.2261744597897,925.0606243650643,466.92264078416304
labeled-data,e3v813a-20220210T225410-232240_cropped,img8724.png,,,947.0259740259742,594.596235688202,914.0779495346094,613.8159166414981,922.3149556574506,584.9863952115538,967.6184893330772,530.0730210592791,896.2311029351199,514.9718431674036,947.0259740259742,466.92264078416304
labeled-data,e3v813a-20220210T225410-232240_cropped,img8999.png,966.2456549792703,657.7466159633179,971.7369923944977,611.0702479338844,927.806293072678,626.1714258257599,942.9074709645536,601.4604074572363,962.1271519178497,541.055695889734,883.8755937508581,554.7840394278028,904.4681090579611,497.1249965679142
labeled-data,e3v813a-20220309T194524-195038_cropped,img1273.png,183.32258861645772,821.1139040663352,210.77927569259515,790.9115482825841,173.71274813980966,766.2005299140604,202.54226956975384,763.4548612064467,267.06548419867676,771.6918673292879,235.49029406111873,698.9316465775239,294.5221712748142,734.6253397765024
labeled-data,e3v813a-20220309T194524-195038_cropped,img1351.png,324.72452705856523,810.1312292358803,302.7591773976554,762.0820268526398,267.06548419867676,790.9115482825841,275.30249032151795,762.0820268526398,301.3863430438485,712.6599901155926,228.6261222920844,719.5241618846269,293.1493369210073,693.4403091622963
labeled-data,e3v813a-20220309T194524-195038_cropped,img1485.png,523.7855083605614,806.0127261744597,481.2276433925484,808.7583948820734,503.1929930534582,848.5705911424726,471.6178029159003,833.469413250597,409.84025699459113,814.2497322973009,419.4500974712392,887.009953049065,370.0280607341919,859.5532659729276
labeled-data,e3v813a-20220309T194524-195038_cropped,img1527.png,673.42445292551,760.709192498833,615.7654100656214,775.8103703907085,644.5949314955658,814.2497322973009,619.883913127042,796.4028856978116,556.7335328519262,779.9288734521292,570.4618763899948,840.3335850196314,518.2941709453339,819.7410697125283
labeled-data,e3v813a-20220309T194524-195038_cropped,img1910.png,661.0689437412482,289.8270091430767,702.2539743554541,262.37032206693925,663.8146124488619,233.54080063699496,688.5256308173855,226.67662886796063,759.9130172153427,222.55812580654003,709.1181461244885,160.78057988523085,776.3870294610251,192.35577002278887
labeled-data,e3v813a-20220309T194524-195038_cropped,img2051.png,593.8000604047115,188.23726696136828,606.1555695889733,233.54080063699496,644.5949314955658,203.3384448532439,637.7307597265315,233.54080063699496,628.1209192498834,289.8270091430767,695.3898025864198,247.26914417506373,688.5256308173855,299.43684961972474
labeled-data,e3v813a-20220309T194524-195038_cropped,img2149.png,564.9705389747674,184.11876389994768,570.4618763899948,212.94828532989197,597.9185634661321,178.62742648472033,596.5457291123253,203.3384448532439,603.4099008813596,255.50615029790492,672.0516185717031,226.67662886796063,673.42445292551,284.3356717278492
labeled-data,e3v813a-20220309T194524-195038_cropped,img3175.png,872.485434227506,428.48327887757046,875.2311029351197,387.29824826336437,832.6732379671068,414.7549353395018,843.6559127975618,390.0439169709781,856.0114219818236,341.9947145877377,788.7425386452869,380.43407649433004,792.8610417067075,328.26637104966903
labeled-data,e3v813a-20220309T194524-195038_cropped,img3696.png,909.5519617802915,230.79513192938123,868.3669311660854,259.6246533593255,909.5519617802915,284.3356717278492,875.2311029351197,289.8270091430767,823.0633974904588,320.02936492682784,856.0114219818236,387.29824826336437,788.7425386452869,348.858886356772
labeled-data,e3v813a-20220309T194524-195038_cropped,img3942.png,765.4043546305702,341.9947145877377,791.4882073529006,351.60455506438575,776.3870294610251,318.656530573021,795.6067104143212,322.77503363444157,862.8755937508579,307.67385574256593,794.2338760605144,266.48882512835985,829.9275692594931,233.54080063699496
labeled-data,e3v813a-20220309T194524-195038_cropped,img4749.png,997.4133604239312,631.6627632409873,946.6184893330769,613.8159166414979,956.228329809725,671.4749595013864,930.1444770873945,645.3911067790559,897.1964525960298,611.0702479338842,893.0779495346092,683.8304686856483,853.2657532742098,655.000947255704
labeled-data,e3v813a-20220309T194524-195038_cropped,img4898.png,724.2193240163642,594.5962356882018,750.3031767386947,620.6800884105322,764.0315202767633,578.1222234425193,776.3870294610251,608.3245792262704,824.4362318442656,657.7466159633177,839.5374097361412,579.4950577963261,877.9767716427334,641.2726037176353
labeled-data,e3v813a-20220309T194524-195038_cropped,img4966.png,334.3343675352133,399.6537574476263,346.6898767194752,424.36477581614986,363.1638889651576,385.9254139095575,370.0280607341919,409.26359792427434,418.0772631174323,462.8041377227422,433.17844100930796,380.43407649433004,485.34614645396897,433.9746162927979
labeled-data,e3v813a-20220309T194524-195038_cropped,img5290.png,317.8603552895309,664.610787732352,268.4383185524836,660.4922846709314,284.912330798166,709.9143214079788,260.2013124296424,689.3218061008757,221.76195052305007,638.5269350100216,205.2879382773677,715.4056588232063,190.18676038549205,652.2552785480902
labeled-data,e3v813a-20220309T194524-195038_cropped,img6034.png,327.47019576617896,665.9836220861589,332.9615331814064,719.5241618846269,372.77372944180564,690.6946404546826,359.045385903737,714.0328244693994,370.0280607341919,770.319032975481,413.9587600560117,705.7958183465582,418.0772631174323,760.709192498833
labeled-data,e3v813a-20220309T194524-195038_cropped,img6160.png,779.1326981686389,440.83878806183236,747.5575080310809,462.8041377227422,788.7425386452869,487.5151560912659,755.7945141539221,488.8879904450728,696.7626369402267,520.4631805826308,744.8118393234672,575.3765547349055,696.7626369402267,582.2407265039399
labeled-data,e3v813a-20220309T194524-195038_cropped,img6514.png,827.1819005518794,119.59554927102477,798.352379121935,119.59554927102477,843.6559127975618,141.56089893193473,814.8263913676176,149.79790505477592,773.6413607534114,193.72860437659574,846.4015815051755,212.94828532989197,805.2165508909695,256.8789846517118
labeled-data,e3v813a-20220309T194524-195038_cropped,img6633.png,893.0779495346092,138.815230224321,868.3669311660854,126.45972104005921,877.9767716427334,167.6447516542653,856.0114219818236,155.2892424700034,773.6413607534114,160.78057988523085,831.3004036133,226.67662886796063,779.1326981686389,226.67662886796063
labeled-data,e3v813a-20220309T194524-195038_cropped,img7173.png,,,840.910244089948,136.06956151670727,883.4681090579609,130.5782241014798,868.3669311660854,148.42507070096906,829.9275692594931,193.72860437659574,908.1791274264847,195.1014387304026,858.7570906894373,250.01481288267746
labeled-data,e3v813a-20220309T194524-195038_cropped,img8321.png,,,883.4681090579609,131.95105845528667,920.5346366107465,116.84988056341103,908.1791274264847,136.06956151670727,888.9594464731886,197.84710743801634,958.9739985173387,192.35577002278887,919.1618022569396,243.15064111364313
labeled-data,e3v813a-20220314T212458-213024_cropped,img0018.png,836.7917410285274,116.84988056341103,816.1992257214245,119.59554927102477,842.2830784437549,153.91640811619652,817.5720600752313,148.42507070096906,737.9476675544329,167.6447516542653,785.9968699376732,214.32111968369884,743.4390049696603,230.79513192938123
labeled-data,e3v813a-20220314T212458-213024_cropped,img0149.png,840.910244089948,289.8270091430767,882.095274704154,270.60732818978045,840.910244089948,252.7604815902912,869.7397655198922,250.01481288267746,894.450783888416,170.39042036187902,832.6732379671068,189.61010131517514,846.4015815051755,145.67940199335533
labeled-data,e3v813a-20220314T212458-213024_cropped,img0209.png,842.2830784437549,403.7722605090469,872.485434227506,372.19707037148885,824.4362318442656,355.72305812580635,854.6385876280167,347.48605200296515,913.6704648417121,310.41952445017967,827.1819005518794,274.72583125120104,865.6212624584716,240.4049724060294
labeled-data,e3v813a-20220314T212458-213024_cropped,img0256.png,813.4535570138107,549.292702012575,850.5200845665961,535.5643584745063,817.5720600752313,508.1076713983689,850.5200845665961,508.1076713983689,916.4161335493259,464.1769720765491,845.0287471513686,438.09311935421863,891.7051151808023,410.6364322780812
labeled-data,e3v813a-20220314T212458-213024_cropped,img0413.png,666.5602811564756,770.319032975481,710.4909804782956,775.8103703907085,696.7626369402267,731.8796710688887,721.4736553087505,744.2351802531505,812.0807226600039,714.0328244693994,758.5401828615359,671.4749595013864,810.707888306197,665.9836220861589
labeled-data,e3v813a-20220314T212458-213024_cropped,img0548.png,234.11745970731187,681.0847999780345,209.40644133878828,708.541487054172,254.70997501441497,715.4056588232063,229.99895664589127,731.8796710688887,197.05093215452638,795.0300513440047,258.82847807583556,785.4202108673567,240.9816314763462,829.3509101891764
labeled-data,e3v813a-20220314T212458-213024_cropped,img0711.png,265.6926498448699,255.50615029790492,224.5076192306638,295.31834655830414,267.06548419867676,317.283696219214,236.8631284149256,317.283696219214,195.6780978007195,341.9947145877377,264.319815491063,361.2143955410339,221.76195052305007,390.0439169709781
labeled-data,e3v813a-20220314T212458-213024_cropped,img0936.png,433.17844100930796,204.71127920705078,397.48474781032934,193.72860437659574,411.213091348398,245.89630982125686,386.5020729798744,225.30379451415388,305.5048461052691,236.2864693446087,337.080036242827,291.19984349688355,286.2851651519729,281.5900030202355
labeled-data,e3v813a-20220314T212458-213024_cropped,img1058.png,553.9878641443124,218.43962274511944,525.1583427143682,197.84710743801634,522.4126740067545,241.77780675983627,504.5658274072651,208.82978226847138,431.8056066555011,180.00026083852708,427.6871035940805,241.77780675983627,385.12923862606755,218.43962274511944
labeled-data,e3v813a-20220314T212458-213024_cropped,img1181.png,740.6933362620466,313.1651931577934,699.5083056478404,295.31834655830414,692.6441338788061,341.9947145877377,681.6614590483512,310.41952445017967,639.1035940803383,271.9801625435873,633.6122566651109,341.9947145877377,599.291397819939,310.41952445017967
labeled-data,e3v813a-20220314T212458-213024_cropped,img2165.png,,,525.1583427143682,203.3384448532439,556.7335328519262,188.23726696136828,548.496526729085,211.5754509760851,555.3606984981193,280.2171686664286,604.7827352351665,211.5754509760851,622.6295818346557,284.3356717278492
labeled-data,e3v813a-20220314T212458-213024_cropped,img2579.png,,,548.496526729085,214.32111968369884,592.4272260509047,199.2199417918232,574.5803794514154,226.67662886796063,575.9532138052223,291.19984349688355,632.239422311304,252.7604815902912,628.1209192498834,304.9281870349522
labeled-data,e3v813a-20220314T212458-213024_cropped,img3601.png,,,547.1236923752781,212.94828532989197,596.5457291123253,204.71127920705078,577.3260481590291,223.9309601603469,566.3433733285742,284.3356717278492,632.239422311304,255.50615029790492,624.0024161884628,314.53802751160026
labeled-data,e3v813a-20220314T212458-213024_cropped,img4258.png,,,562.2248702671536,232.1679662831881,593.8000604047115,207.4569479146645,586.9358886356772,232.1679662831881,582.8173855742566,289.8270091430767,644.5949314955658,241.77780675983627,644.5949314955658,310.41952445017967
labeled-data,e3v813a-20220314T212458-213024_cropped,img6963.png,,,573.2075450976085,230.79513192938123,600.6642321737459,207.4569479146645,596.5457291123253,240.4049724060294,596.5457291123253,295.31834655830414,658.3232750336344,251.38764723648433,648.7134345569864,320.02936492682784
